Text,Label
"Once the cock carousel shuts down, simps are served with the sloppy seconds. #KingDom",1
i’ve repressed it for too long,0
They don’t even wanna acknowledge that but we’re supposed to break from and destroy some system of misandry for them,0
Lmao some kid in class made his icon on google classroom the confederate flag and my friends mom complained to the headmaster and he had to take it off and then he and all his goons started playing the victim card and wondering why it would be construed as racist,0
"Bitch, I’m not a prostitute watch your mouth slutbag",1
As a Saudi women I couldn’t disagree more we as women could never dare to walk alone at night without the fear for our lives &amp; it’s not better in day either #السعودية_الأكثر_أمانا,1
Don’t be a cunt to people for standing up for the RIGHT thing. You look like a fucking loser.,0
"When the facts are against you, pound the law.When the law is against you, pound the facts.When both are against you, pound the table.When even the table is against you, it's time to go.",0
why would we want grenell who is always talking abt his sexual orientation - why? always crying abt irans gov hanging gays- they hang the gays bc they sodomize little boys until death - but Grenell doesn't tell America this- disgraceful liar.,0
evil laughter making festi watch my boring ass videos,0
"Bravo to this woman. No matter what you believe about #Covid, standing up for your beliefs when everyone around you is making you feel crazy is hard to do. She held her own. If you know this woman, please tag her. I need to send her a bottle of wine or something.",0
Stop Imprisoning Pregnant Sows in Horrific Conditions,0
"We think of the idea of ""rights"" differently. People say if you are feminism you are against women's rights, we disagree. Many rights that women have nowadays we would agree with (ie. owning a bank account - very difficult for a woman in today's society to live without one). 1/8",0
"Epitome of hypocrisy! Cynthia herself has filed charges against ex interior minister, but this feminazi doesn’t stand up for her. Probably because:Cynthia is not a woman in her eyes or her libtardic mindset refuses to believe that RM could do such a thing#pathetic",0
"Taylor’s a great person and I have no ill will against her, but she’s always seen as the victim in every scenario and people never held her accountable for basically ruthlessly tearing down 1 woman over absolutely nothing and then Katy having to apologize when Taylor started it",1
"It's not puritanical to not want to date someone who got gangbanged, jesus christ",1
I mean... if you want Wonder Woman to spank her for Justice... I guess that can be done... for Justice.,1
Looks like some #everydaysexism to me. Calling for the sacking of an individual female journalist on the basis that she asks challenging questions. Maybe he should concentrate on the proven bully on his own party.,1
Beady needs a girl he’s too much of a bitch the single life isn’t doing him well,0
If he’s not your husband do not cook for him — ain’t no sense in playing house with a man if it ain’t locked in,1
God I hate when women pose like that with their hands on their knees. Ffs stand up straight and be your own person,1
Saturn will bring the karma back to the bitches.,0
Another vid sold! Hawaiin Slut Honna's 2 Anal Creampie DP #MVSales,1
"Talked to a feminazi about this and she explained how misogynistic and patriarchal Gavaskar's views are!""While Natarajan has become a father, Kohli's wife is becoming a mother - Does SG not understand the pain of childbirth for a mom?""",1
Can't spell women without men so I guess we all embarrassments,0
"Aww....did the truth hurt your poor, fragile feminazi ego?",1
"If you really want to understand the underlying motivation that drives the Brunch Democrats you have to understand that Hillary Clinton-era feminists believe sincerely that because white women are 2nd-class citizens to white men that they share the suffering of 3rd, 4th, 5th...",1
"What's your top Title tracks ? ( can be more than 1 )Mine are : Beautiful, Shine forever, follow and Fantasia !",0
"I wrote this for Mother's Day.But I have it on repeat, for the new members and subscribers. :-)Link: &lt;3",0
"Why do you speak about anyone’s looks and you dead ass look like a afghan male prostitute? You really have horrible features under your makeup, but have the nerve to bash a BEAUTIFUL woman",1
Funny how all the boroughs are all screaming and shouting. But not one has bothered to sort anything out within those boroughs. JUST BLAME GOVERNMENT. BUT HAPPY TAKING YOUR SALARIES FOR DOING NOTHING TOWARDS CARONA. Just talk about the poor and do nothing.,0
Perhaps it’s time for you to follow some new goddesses... that or you can tape you nuts back put on some heels and look just a lil bit more like the whining bitch you are,1
There wasn’t enough mansplaining and thirst traps on Facebook,0
This is so fucked up. who’s gaslit you into reducing physical &amp; emotional abuse into “drama” &amp; to victim blame? When a person chokes someone it increases the likelihood of murder by 750%. Seems like everyone should know that this is a thing happening?Should she suffer alone? woof,0
"Refuse gifts, favors, fees, free travel and special treatment. #gamergate",0
White women is the only person that can kill you and get away with it smh,1
"Speaking for men, many of use damage women by holding them to this when we are not in a good space. Here’s my challenge for us to do better",0
"You can call it misandry if you want, but there is truth to it.",0
"And she has ever reason to block you. You go around calling every black woman on this thread ugly when they aren't because they choose to be kind, but your scary ass doesn't have a profile picture for us to judge. Im about that like, however.",1
